FileName,Area,BoundingBoxArea,ConvexArea,Eccentricity,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,MaxIntensity,MinIntensity,MeanIntensity,Perimeter,filled_area,solidity,Porosity,Permeability
SD (594).jpeg,1084.295455,9681.181818,8764,0.761515743,46.52273144,-0.355920264,78.36530311,58.25171552,26,11.63636364,21.89144311,406.0849565,4757.272727,0.749094176,0.158,278.85
ALB (454).jpeg,262.8806818,2363.340909,1974.272727,0.831572499,25.69986471,-11.55631755,41.58737823,22.05978557,180,117.0681818,156.8060701,173.7324395,1061.386364,0.74910241,0.208,10.23
ALB (957).jpeg,262.8806818,2363.340909,1974.272727,0.831572499,25.69986471,-11.55631755,41.58737823,22.05978557,180,117.0681818,156.8060701,173.7324395,1061.386364,0.74910241,0.208,10.23
BB (1140).jpg,292.75,3112.948718,2420.051282,0.767383147,27.64346776,7.660039365,46.15506936,25.86848388,227.3333333,139.0512821,198.2463519,232.3425258,1179.666667,0.749124114,0.257,11.3
BB (1371).jpg,285.83125,2765.6,2262.6,0.782755859,30.57893192,-9.881928307,46.74305349,28.08534513,229.425,129.625,195.173093,224.1777704,1150.4,0.749138788,0.257,11.3
TC (38).jpeg,746.25,7215.25,5901.875,0.750555293,37.30982883,-21.06245322,63.27602546,45.21503016,179.8125,137.6875,164.4557463,273.31691,3059.5,0.749150915,0.256,336.94
TC (1381).jpeg,994.3541667,7827,5973.5,0.702997391,58.34782414,-8.468134617,84.31095064,52.46156871,181.25,131.5,165.0582325,369.0304982,4013.083333,0.749151553,0.256,336.94
ALB (2383).jpeg,280.3536585,2857.146341,2282.829268,0.757238666,27.45323605,-0.084811867,44.21484128,26.15579636,127.3902439,88.02439024,113.0749528,205.9270297,1126.268293,0.749170038,0.208,10.23
BB (1554).jpg,329.7571429,3375.2,2724.142857,0.764504249,29.04903043,11.89927622,46.13367941,27.1277532,229.9142857,139.1142857,198.5557968,226.1923416,1334.657143,0.749201615,0.257,11.3
TC (597).jpeg,511.5869565,5039.478261,3926.956522,0.760059872,37.63037691,15.62943904,62.33106163,34.4561745,199.0434783,90.26086957,158.2642064,258.4548982,2054.956522,0.749202408,0.256,336.94
BB (38).jpg,430.0092593,3858.296296,3233.148148,0.729511405,39.0312696,-9.883680834,55.72084279,36.43136946,238.037037,123.6296296,202.6543864,273.0439152,1722.148148,0.749222386,0.257,11.3
ALB (2120).jpeg,329.4285714,3047.285714,2489.142857,0.704884888,27.76693968,0.352768306,41.93137238,27.00824295,123.6285714,90.54285714,110.4089673,233.2099792,1352.771429,0.749230841,0.208,10.23
BB (1295).jpg,293.4807692,3052.25641,2406.153846,0.793207648,31.54672543,24.16590112,50.54056817,29.44468793,229.6923077,133.1794872,196.6033195,226.5845144,1175.025641,0.749243147,0.257,11.3
ALB (1509).jpeg,365.7890625,3520.46875,2830.875,0.769654318,28.93322818,3.23651963,44.54121656,29.17731881,148.5625,124.59375,139.5168264,203.273788,1481.625,0.749246921,0.208,10.23
SD (766).jpeg,733.5,6802.5,6131.8125,0.745194573,37.79260326,-21.41279236,59.50825296,43.80685962,25.8125,12.5625,21.54597082,386.3680666,3174.375,0.749265447,0.158,278.85
ALB (1040).jpeg,340.6544118,3050.5,2561.323529,0.75243964,28.45017799,0.231491619,43.16189461,26.90800406,187.3823529,112.1470588,158.1935843,223.2473855,1398.588235,0.749265776,0.208,10.23
ALB (537).jpeg,340.6544118,3050.5,2561.323529,0.75243964,28.45017799,0.231491619,43.16189461,26.90800406,187.3823529,112.1470588,158.1935843,223.2473855,1398.588235,0.749265776,0.208,10.23
ALB (344).jpeg,272.9464286,2325.690476,1927.047619,0.810371937,28.0074124,6.77534064,42.80514857,25.13152463,185.4761905,106.9047619,153.9358764,203.4282818,1107.571429,0.749277264,0.208,10.23
ALB (847).jpeg,272.9464286,2325.690476,1927.047619,0.810371937,28.0074124,6.77534064,42.80514857,25.13152463,185.4761905,106.9047619,153.9358764,203.4282818,1107.571429,0.749277264,0.208,10.23
SD (75).jpeg,1329.75,11719.66667,10485.44444,0.692960193,57.03374786,-17.98777766,89.10234563,63.44433276,149.6666667,72.88888889,127.6736764,454.8642334,5360.777778,0.749281062,0.158,278.85
ALB (269).jpeg,280.652439,2832.487805,2301.707317,0.751063015,24.75009094,-2.101232603,38.6510595,24.48448649,185.9268293,109.3902439,154.0698513,200.4863186,1165.463415,0.74929454,0.208,10.23
ALB (772).jpeg,280.652439,2832.487805,2301.707317,0.751063015,24.75009094,-2.101232603,38.6510595,24.48448649,185.9268293,109.3902439,154.0698513,200.4863186,1165.463415,0.74929454,0.208,10.23
BB (48).jpg,557.6309524,5048.666667,4332.190476,0.758215109,42.03836693,6.09296129,60.91576468,38.87782572,235.4285714,113.7619048,197.8421721,306.6448531,2249.047619,0.74931226,0.257,11.3
BB (1372).jpg,309.4527027,2969.216216,2423.513514,0.730528773,30.68495605,-22.32854442,46.68999482,29.27722372,230,131.3783784,198.3608478,236.0806441,1241.648649,0.749330529,0.257,11.3
ALB (255).jpeg,290.2,2596.75,2118.225,0.784379085,25.54269749,18.09995643,41.6377467,21.59052464,181.3,107.025,150.3861143,181.6075342,1197.4,0.749333982,0.208,10.23
ALB (758).jpeg,290.2,2596.75,2118.225,0.784379085,25.54269749,18.09995643,41.6377467,21.59052464,181.3,107.025,150.3861143,181.6075342,1197.4,0.749333982,0.208,10.23
BB (1127).jpg,360.484375,3370.625,2791.28125,0.751650171,30.71672918,16.73023246,46.63708551,30.44456415,224.21875,146.65625,196.1942484,251.5663385,1454,0.749334301,0.257,11.3
ALB (248).jpeg,432.2592593,3594.074074,2932.925926,0.790900156,35.28057286,2.151549411,53.89894453,30.82464681,185.5555556,104.1481481,154.3201918,251.0628239,1822.148148,0.749356532,0.208,10.23
ALB (751).jpeg,432.2592593,3594.074074,2932.925926,0.790900156,35.28057286,2.151549411,53.89894453,30.82464681,185.5555556,104.1481481,154.3201918,251.0628239,1822.148148,0.749356532,0.208,10.23
BB (863).jpg,489.53125,4889.25,3614.208333,0.76784432,37.7295616,-1.695635895,57.76141298,36.8292013,226.625,132.375,190.7944357,259.8133175,1958.125,0.749362956,0.257,11.3
BB (1560).jpg,430.037037,3987.148148,3556.555556,0.799323383,30.76981436,8.762623828,49.15599575,29.78191849,234.5555556,140,203.4050908,272.4416585,1748.592593,0.749372487,0.257,11.3
SD (540).jpeg,736.984375,7722.375,5958.125,0.811812943,48.66711671,-33.52940067,80.86312805,48.20121131,25.3125,10.75,21.27943179,360.2577852,2963.75,0.749374736,0.158,278.85
ALB (2393).jpeg,287.1125,2956.575,2465.5,0.76079136,26.77848796,11.60545365,43.45950129,26.42664746,126.675,88.9,111.7936861,210.6012201,1158.125,0.749379217,0.208,10.23
BB (967).jpg,1201.3,11573.8,8512.8,0.793517017,61.53647791,14.24446691,108.7511409,55.48204149,217.1,69.3,171.6602708,374.5541556,4814.8,0.749389032,0.257,11.3
TC (65).jpeg,476.43,4233.8,3572.72,0.786294331,25.17972734,-6.268847858,42.06176315,28.82008556,181.24,144.96,168.3256436,182.3071875,1983.76,0.749395707,0.256,336.94
ALB (2458).jpeg,343.5073529,3328.911765,2746.323529,0.764398806,29.87541985,-3.399085668,45.93066953,27.76336384,129.7941176,96.55882353,116.1842289,200.9448761,1374.029412,0.749398403,0.208,10.23
ALB (2072).jpeg,431.4907407,4168.148148,3843.296296,0.757333525,26.56401992,-2.711270974,42.42318353,30.24002569,121.4814815,88.77777778,108.6449221,261.5619821,2334.185185,0.749403184,0.208,10.23
TC (331).jpeg,1000.916667,10279.41667,6179.5,0.792589535,52.50526456,9.196878073,90.25992665,47.98728515,201.4166667,108.5833333,161.6331032,311.7674631,4009.166667,0.749409177,0.256,336.94
ALB (1022).jpeg,289.5375,2770.625,2261.625,0.778094253,23.06889325,6.652106183,37.98771421,20.5245485,184.4,121.475,159.5902216,189.5718,1309.2,0.749416476,0.208,10.23
ALB (519).jpeg,289.5375,2770.625,2261.625,0.778094253,23.06889325,6.652106183,37.98771421,20.5245485,184.4,121.475,159.5902216,189.5718,1309.2,0.749416476,0.208,10.23
SD (853).jpeg,916.1923077,8801.538462,8032.923077,0.649719673,46.97728399,15.61999682,72.16271109,55.76074577,26.76923077,11.84615385,22.33241321,353.8830556,3757.384615,0.749428401,0.158,278.85
TC (712).jpeg,2418.05,18526.4,13750,0.783043192,91.85185564,-19.6536585,131.6893595,89.41719977,195.4,84.6,146.4692912,604.354574,9678.6,0.749434626,0.256,336.94
BB (71).jpg,376.733871,3686.83871,3024.677419,0.74129401,27.07946671,-4.00796491,43.0257311,26.15392313,225.9032258,133.2258065,193.7559226,215.4666386,1518.548387,0.749445492,0.257,11.3
SD (226).jpeg,1185,10881.7,9848.3,0.810446834,52.68124372,15.69202554,88.70264217,57.61587802,144,87.5,126.7215516,515.8480769,4791.2,0.749453168,0.158,278.85
BB (1325).jpg,222.8627451,2208.666667,1768.607843,0.749335536,26.51390902,0.147622057,40.47789281,25.00105291,230.8235294,135.3529412,198.4555565,187.1619832,893.3921569,0.749453454,0.257,11.3
ALB (276).jpeg,180.1904762,1798.380952,1414.84127,0.804295972,18.60780349,6.388842108,30.13484841,16.91731494,181.1746032,120.4920635,155.0323652,149.196247,741.3333333,0.749464773,0.208,10.23
ALB (779).jpeg,180.1904762,1798.380952,1414.84127,0.804295972,18.60780349,6.388842108,30.13484841,16.91731494,181.1746032,120.4920635,155.0323652,149.196247,741.3333333,0.749464773,0.208,10.23
TC (1169).jpeg,695.8382353,6562.235294,5434.470588,0.762582609,45.65815119,9.548053064,71.21896803,46.72762612,175,137.1764706,160.715162,318.3549506,2798.764706,0.749471819,0.256,336.94
BB (43).jpg,557.1785714,5204.285714,4268.047619,0.74706039,40.69738389,1.512080589,61.11548645,37.48949371,237.9047619,128.1904762,202.8001998,310.6693635,2235.238095,0.749476841,0.257,11.3
BB (974).jpg,856.4107143,8633.785714,6840.428571,0.848477974,38.20042601,8.261815155,68.12992252,38.65579797,202.4285714,111.0714286,171.6486042,276.096985,3443.428571,0.749488973,0.257,11.3
TC (347).jpeg,1003.645833,8826.25,5916.166667,0.738327866,49.39942985,16.25378517,69.31767634,43.94928181,190.9166667,111,158.8307448,282.5488454,4058.333333,0.749509132,0.256,336.94
ALB (1651).jpeg,488.5104167,4681.291667,3933.125,0.73433762,38.57736516,-2.701855784,61.20691043,38.671728,115.8333333,80.58333333,104.5119466,261.1839991,1954.041667,0.749527001,0.208,10.23
ALB (1445).jpeg,1328.944444,9745.222222,8023.222222,0.725290176,69.72612474,17.24422006,94.98848877,65.59299456,152.4444444,116.2222222,140.6180438,466.9629387,5326.777778,0.749555488,0.208,10.23
TC (1254).jpeg,989.5833333,8955.083333,7959.833333,0.798185601,52.91188814,-4.527497462,88.64739648,55.34307112,174.5,134.9166667,159.584084,412.8718733,3983.416667,0.74956671,0.256,336.94
ALB (1091).jpeg,1506.3125,10926.25,8683.625,0.685638039,68.61900091,-16.69223789,100.360995,56.57775952,148.75,109.375,136.2026525,421.3225061,6030.125,0.749568105,0.208,10.23
SD (197).jpeg,1076.840909,10133.81818,8269.727273,0.723367327,61.69802143,12.34626094,92.73525933,65.31476667,144,78.27272727,125.7244941,478.1261279,4307.363636,0.749589532,0.158,278.85
ALB (286).jpeg,189.1583333,1725.133333,1382.266667,0.790315635,19.95842533,5.908824829,31.93249307,17.99679612,180.4166667,117.0333333,153.5434485,158.6947402,800.3166667,0.749600893,0.208,10.23
ALB (789).jpeg,189.1583333,1725.133333,1382.266667,0.790315635,19.95842533,5.908824829,31.93249307,17.99679612,180.4166667,117.0333333,153.5434485,158.6947402,800.3166667,0.749600893,0.208,10.23
ALB (1238).jpeg,469.17,4523.08,3682.32,0.682673361,32.82797401,0.245133419,51.05987209,36.4552982,147.2,114.6,135.7384569,251.9484977,1944.8,0.749608014,0.208,10.23
TC (568).jpeg,535.0795455,5427.681818,4154.272727,0.730445816,37.55378245,10.2097254,58.34863033,39.01574952,195.6363636,96.5,158.2636883,264.5554078,2194.181818,0.7496174,0.256,336.94
ALB (1169).jpeg,655.0555556,5561.611111,4632.611111,0.767670637,42.81375766,-4.808219427,65.20520206,42.10289299,151.1666667,117.2222222,139.7014231,321.1541845,2620.222222,0.749644041,0.208,10.23
TC (304).jpeg,1090.204545,11266.54545,7307.727273,0.77647959,56.44471727,32.11882096,115.7305213,50.89636659,199,111.5454545,162.8873721,354.5935784,4374.909091,0.749656298,0.256,336.94
BB (1263).jpg,372.1370968,3904.225806,3189.677419,0.768250581,32.38003586,-4.209284084,52.74024766,30.81284081,231.1935484,118.0645161,194.8793125,254.8258377,1512.322581,0.749677886,0.257,11.3
BB (1598).jpg,532.3863636,5398.681818,4134.454545,0.787008586,35.86942666,16.32686468,62.41394027,31.71347931,232.0909091,132,198.5739073,294.7473844,2132.681818,0.749694276,0.257,11.3
TC (66).jpeg,395.0416667,3657.366667,3118.266667,0.796413613,23.23322792,10.83578723,38.66873224,25.96876949,180.3333333,146.6333333,167.5163974,170.8957563,1624.3,0.749695646,0.256,336.94
ALB (1120).jpeg,921.5384615,7433.692308,5592,0.778193684,49.10286812,-11.6742802,75.0620282,42.92250977,151.0769231,119.1538462,140.1789804,312.4686811,3686.923077,0.749701581,0.208,10.23
TC (89).jpeg,696.6617647,6569.470588,5619.117647,0.799167352,40.58635461,-5.891147737,68.33897366,43.41739323,184.4705882,142,169.5917017,306.4582016,2872.588235,0.749708003,0.256,336.94
BB (1577).jpg,468.32,3845.08,3307.76,0.763240304,38.12619706,-2.657932236,55.44673386,34.08848945,235.84,130.36,199.7650688,261.1242163,1935.6,0.749722783,0.257,11.3
BB (1057).jpg,1214.375,10146.9,8026.1,0.673052002,41.49888785,9.136519099,74.43292265,51.80490711,203.4,104.2,163.5729109,250.7108873,4968.8,0.749728033,0.257,11.3
TC (610).jpeg,533.5,5230.136364,4156.636364,0.797918796,39.29830931,-6.035968449,65.52832638,34.19094343,198.0454545,93.27272727,156.6380442,279.1708217,2157.318182,0.749728311,0.256,336.94
TC (634).jpeg,491.5416667,4701.458333,3715.708333,0.763609832,36.56510248,1.132639256,57.75036161,34.03168114,201.375,96.04166667,160.2372585,237.7894539,1975.041667,0.749753705,0.256,336.94
SD (287).jpeg,2409.15,19026.4,15318.2,0.791035131,104.4945413,-21.61969168,162.427811,92.89794083,145.4,74.8,119.3848483,684.2211829,9674.8,0.749760069,0.158,278.85
ALB (2238).jpeg,485.5104167,4260.958333,3546.916667,0.77034997,40.45293432,9.841888082,60.43377352,37.87330618,125,86.04166667,110.9673431,294.3269839,1943.125,0.749815411,0.208,10.23
SD (71).jpeg,1325.472222,11922.22222,10707.44444,0.764153848,61.72406444,25.76314261,101.3410355,65.57736189,145.5555556,87.55555556,129.5652453,495.4989856,5364.111111,0.749820299,0.158,278.85
BB (440).jpg,157.9930556,1270,1068.180556,0.783192617,17.87904227,11.34420511,27.28541846,16.00504296,94.11111111,52.36111111,78.28265873,130.6400337,710.8888889,0.749822815,0.257,11.3
TC (1179).jpeg,843.3214286,8627.428571,7349.5,0.749232748,46.92429535,-8.81906517,75.21761233,54.07660462,173.5,137.5,159.6465049,399.9352914,3433,0.749843818,0.256,336.94
TC (567).jpeg,490.0625,4587.916667,3783.916667,0.70909121,35.39567532,13.77437539,57.66180706,34.20624175,196.375,101.4166667,161.7204846,246.7682613,1998.708333,0.749866441,0.256,336.94
BB (1183).jpg,310.2027027,2954.702703,2437.891892,0.80322002,29.59177567,-5.541039644,45.0700035,28.7581277,226.6486486,134.7297297,194.0892695,231.7413116,1248.027027,0.749887204,0.257,11.3
ALB (365).jpeg,233.5918367,2030.428571,1700.408163,0.765745651,24.08145479,10.18101249,36.30748742,22.36918021,179.8163265,114.9183673,153.9379427,178.9977434,939.2244898,0.749893205,0.208,10.23
ALB (868).jpeg,233.5918367,2030.428571,1700.408163,0.765745651,24.08145479,10.18101249,36.30748742,22.36918021,179.8163265,114.9183673,153.9379427,178.9977434,939.2244898,0.749893205,0.208,10.23
TC (358).jpeg,3043.1875,24203.5,15686,0.843528685,112.1403071,52.69271635,168.8311278,91.81053054,213.5,68.5,150.2234071,570.188122,12183.25,0.749906441,0.256,336.94
SD (954).jpeg,844,8183,6825.285714,0.801372115,53.42426243,-10.55955839,90.37332882,51.82117333,26.35714286,10.14285714,22.04660593,396.3537103,3384.357143,0.749930447,0.158,278.85
ALB (1210).jpeg,1329.722222,10466.77778,8252.111111,0.721072074,61.65974898,-13.31435476,96.18442648,56.25997442,148.8888889,107.8888889,136.7164499,463.1207509,5322.222222,0.749954018,0.208,10.23
ALB (1003).jpeg,323.2986111,3378.527778,2619.555556,0.806877281,26.14882763,4.411448343,45.6777749,22.08486615,180.1111111,121.4166667,156.4824965,197.5619818,1316.527778,0.749971442,0.208,10.23
ALB (500).jpeg,323.2986111,3378.527778,2619.555556,0.806877281,26.14882763,4.411448343,45.6777749,22.08486615,180.1111111,121.4166667,156.4824965,197.5619818,1316.527778,0.749971442,0.208,10.23
BB (1433).jpg,554.2619048,5261.238095,4519.904762,0.753511476,33.01403767,6.139111078,52.2285424,36.30774498,225.4761905,127.3333333,192.8824404,337.1608824,2413.714286,0.749992477,0.257,11.3
SD (611).jpeg,994.5208333,8639.166667,7968.5,0.767796409,42.09225574,-0.692028027,71.78117288,53.13787859,25.91666667,14.5,22.37440764,368.1192458,4131.333333,0.750019162,0.158,278.85
ALB (1465).jpeg,532.9659091,5153.090909,4154.272727,0.776114645,36.34073738,-7.524638016,58.98468188,34.1577503,148.3636364,117.1818182,137.5685444,286.7031728,2155.727273,0.750032756,0.208,10.23
ALB (2058).jpeg,302.9539474,2893.184211,2331.157895,0.718181066,30.87782171,-4.331772088,45.77995641,30.11320639,126.1578947,92.60526316,113.1415257,219.9074304,1211.815789,0.750094857,0.208,10.23
TC (929).jpeg,1326.305556,11555.22222,10193.88889,0.718470001,56.17096732,-29.5655981,88.02380781,63.86691071,192.5555556,97.88888889,156.4350727,486.7051825,5634,0.750103347,0.256,336.94
TC (735).jpeg,2008.541667,16188.5,12493.33333,0.780024303,85.64692418,-4.269919506,120.7708333,80.33860477,199,79.83333333,149.6583054,562.3609725,8097.666667,0.75012367,0.256,336.94
ALB (1449).jpeg,389.9583333,3320.7,2731.433333,0.752896893,31.682501,16.38125827,46.33318914,29.61215238,148.8,124.7333333,140.1508054,218.1192483,1559.833333,0.750133413,0.208,10.23
TC (540).jpeg,406.5431034,3523.310345,2802.655172,0.749884465,31.52035151,-4.819579401,48.13977014,29.40504412,196.7931034,107.4827586,159.4625488,197.6570171,1635.62069,0.750162138,0.256,336.94
TC (1215).jpeg,696.6470588,5786.176471,5014.941176,0.755831773,42.55789731,8.690578327,64.6932264,43.28605721,173.4705882,137.7647059,159.8374921,308.5379274,2806.411765,0.750183849,0.256,336.94
TC (410).jpeg,434.9444444,4167.555556,3158.888889,0.813222001,31.65195312,-10.63398395,49.93796227,29.29259634,195.1851852,107.2962963,160.2027868,226.8654907,1757.888889,0.750200532,0.256,336.94
TC (955).jpeg,1196.6,10390,9312.4,0.649819856,48.56430142,21.3050243,70.56227107,59.76309027,195.3,100.8,157.6540687,416.6074565,5254.3,0.750214097,0.256,336.94
ALB (1691).jpeg,419.2232143,4226.571429,3116.642857,0.803372818,33.58184411,0.720580365,55.47837211,30.15574989,112.8214286,78.17857143,100.7194913,221.8024929,1714.928571,0.750231209,0.208,10.23
ALB (1891).jpeg,313.6486486,3155.189189,2550.648649,0.689427575,28.00591029,-14.016847,41.80271339,28.43688395,115.2972973,81.94594595,104.0595218,197.0660689,1270.756757,0.750234074,0.208,10.23
ALB (1873).jpeg,488.21875,4743.125,4378.666667,0.710906161,31.08993937,-7.278827673,48.90149077,35.91059068,113.5,79.58333333,102.1467315,262.2438972,1982.208333,0.750247286,0.208,10.23
ALB (246).jpeg,390.0916667,3607.866667,2817.9,0.783683269,29.3951319,24.03820695,45.80760704,26.48381531,182.1333333,108.7666667,153.8202126,217.5882839,1633.466667,0.75025744,0.208,10.23
ALB (749).jpeg,390.0916667,3607.866667,2817.9,0.783683269,29.3951319,24.03820695,45.80760704,26.48381531,182.1333333,108.7666667,153.8202126,217.5882839,1633.466667,0.75025744,0.208,10.23
ALB (2279).jpeg,559.2619048,4611.904762,3941.142857,0.784871103,40.71463935,3.243882466,61.61607755,36.30981956,126.4285714,91.42857143,114.8034599,296.8063232,2237.047619,0.750263375,0.208,10.23
ALB (1840).jpeg,431.7962963,3682.037037,3055.592593,0.755545303,35.5502318,-6.096199313,51.75933388,34.91946057,115.8148148,81.81481481,104.4472134,257.0468827,1730.185185,0.75028357,0.208,10.23
SD (958).jpeg,622.2631579,6185.473684,5067.947368,0.78723185,39.93452508,16.58191225,66.37374171,39.3140806,25.84210526,11.47368421,22.15956262,289.2154779,2511.105263,0.750297813,0.158,278.85
TC (1109).jpeg,792.0833333,7391.133333,6098.2,0.637838533,48.24812261,34.47111695,76.12946123,41.92722052,195.4,96,161.15992,324.4434197,3169,0.750316361,0.256,336.94
ALB (2335).jpeg,363.390625,3475.5,2863.53125,0.774559209,33.31036084,-0.283631704,52.0192887,30.66417261,127,86.78125,111.2827668,223.7940317,1456,0.75036763,0.208,10.23
BB (1201).jpg,328.2071429,3071.514286,2513.657143,0.777031506,31.82686656,29.06590196,50.59752524,29.38870942,229.6285714,130.6857143,196.7903913,242.3934466,1312.828571,0.75036829,0.257,11.3
BB (1462).jpg,272.3988095,2792.071429,2289.428571,0.793722025,25.3531926,0.717880425,43.09121968,23.69447316,219.5238095,141.1904762,190.4853807,209.8470409,1101.619048,0.750374472,0.257,11.3
BB (1151).jpg,248.3097826,2201.673913,1880.217391,0.731770188,25.8242558,18.8105023,37.86029039,25.0412742,225.673913,134.9130435,195.2848388,196.7154078,1010.456522,0.750399982,0.257,11.3
ALB (262).jpeg,231.295,1867.1,1607.66,0.767208673,22.71510038,13.11706438,34.65308136,19.87965154,183.58,111.2,156.1663763,152.1162416,968.14,0.750401559,0.208,10.23
ALB (765).jpeg,231.295,1867.1,1607.66,0.767208673,22.71510038,13.11706438,34.65308136,19.87965154,183.58,111.2,156.1663763,152.1162416,968.14,0.750401559,0.208,10.23
SD (878).jpeg,745.3125,6739.375,5777.375,0.819000204,35.57341964,29.65404907,59.70369846,37.35102787,26.1875,13.6875,22.24776019,279.6989537,3057,0.750404524,0.158,278.85
ALB (123).jpeg,236.9387755,2445.77551,1840,0.752739612,24.5401369,-4.996460001,38.17265078,24.52096173,175.6530612,136.6734694,158.6465023,150.1838802,961.0204082,0.750410062,0.208,10.23
ALB (626).jpeg,236.9387755,2445.77551,1840,0.752739612,24.5401369,-4.996460001,38.17265078,24.52096173,175.6530612,136.6734694,158.6465023,150.1838802,961.0204082,0.750410062,0.208,10.23
TC (1071).jpeg,994.6458333,9456.583333,7007.916667,0.836128871,57.24428517,-25.05648592,91.40900461,48.45427185,194.5,109.6666667,162.8064169,363.04767,3978.583333,0.750410954,0.256,336.94
BB (1265).jpg,445.4230769,4658.923077,3883.423077,0.778455194,30.15779336,-7.779315631,51.58357978,30.21062696,228.7307692,133,194.8696255,291.1573577,1857.692308,0.75041705,0.257,11.3
BB (93).jpg,448.6826923,4195.230769,3650.884615,0.757661614,30.60501011,-6.206757663,49.04521254,29.77105431,229.3461538,132.0384615,197.4032839,260.9666845,1813.230769,0.750422304,0.257,11.3
ALB (1673).jpeg,330.2214286,3101.657143,2564.571429,0.743689543,30.00154064,-1.324419047,46.26909624,28.60612138,114.8857143,82.25714286,103.4901468,223.0750102,1462.371429,0.75043588,0.208,10.23
BB (707).jpg,1506.59375,13588.25,11330.375,0.618611812,57.63522727,-13.23874105,98.90164845,70.14263178,203.5,92,159.5381504,416.3557538,6061.5,0.750445181,0.257,11.3
ALB (579).jpeg,257.5444444,2648.888889,1983.488889,0.771308777,26.70910749,-3.835289682,41.4701287,26.10880478,174.4,135.9555556,158.1121762,167.9851097,1032.777778,0.75046261,0.208,10.23
ALB (76).jpeg,257.5444444,2648.888889,1983.488889,0.771308777,26.70910749,-3.835289682,41.4701287,26.10880478,174.4,135.9555556,158.1121762,167.9851097,1032.777778,0.75046261,0.208,10.23
ALB (1006).jpeg,258.3166667,2494.844444,1891.066667,0.783168242,24.18065571,8.460312504,37.88309843,21.27560617,178.8444444,120.2888889,156.0308623,159.5198171,1053.844444,0.750483355,0.208,10.23
ALB (503).jpeg,258.3166667,2494.844444,1891.066667,0.783168242,24.18065571,8.460312504,37.88309843,21.27560617,178.8444444,120.2888889,156.0308623,159.5198171,1053.844444,0.750483355,0.208,10.23
BB (52).jpg,333.1928571,3158.542857,2678.171429,0.756948103,27.75449101,5.665660921,41.67264058,26.5251905,218.6285714,137.5142857,190.7097823,195.0664202,1335.714286,0.750505596,0.257,11.3
ALB (2416).jpeg,351.8181818,3697.030303,3007,0.7473798,29.88422687,-4.507256931,45.77681229,30.64171399,127.3333333,87.45454545,113.033986,225.9536992,1408.424242,0.750510582,0.208,10.23
BB (109).jpg,509.2173913,4756.347826,4266.391304,0.828995099,30.86102628,-0.939579345,51.60360942,32.52468905,225.0434783,120.5217391,191.6299375,278.0026819,2156.434783,0.750516639,0.257,11.3
ALB (1508).jpeg,451.6634615,4331.615385,3519.961538,0.77190545,33.65967179,1.84548694,51.47862565,33.91616967,148.3846154,122.1538462,139.1173638,238.5651999,1822.115385,0.750531907,0.208,10.23
ALB (1045).jpeg,173.8977273,1911.636364,1529.015152,0.767583897,20.81334933,9.323734988,32.55448964,20.54050717,172.9242424,134.1818182,157.5240997,127.9962793,700.0454545,0.750537834,0.208,10.23
ALB (542).jpeg,173.8977273,1911.636364,1529.015152,0.767583897,20.81334933,9.323734988,32.55448964,20.54050717,172.9242424,134.1818182,157.5240997,127.9962793,700.0454545,0.750537834,0.208,10.23
BB (1236).jpg,286.76875,3011,2460.375,0.768525459,26.36762707,9.716659364,43.2785795,25.99307823,225.1,142.975,195.005346,213.8535803,1150.575,0.75056044,0.257,11.3
SD (692).jpeg,1084.818182,10246.09091,8928.545455,0.807379974,50.39624258,-12.28431,89.89174988,57.01552621,26.36363636,11.18181818,21.43862576,402.8321656,4432.545455,0.750584124,0.158,278.85
SD (751).jpeg,1072.045455,9412.636364,8913.181818,0.714909473,45.23373655,3.600633054,71.66757643,54.28350898,25.72727273,11.90909091,20.72598081,517.7959986,4753.636364,0.750588132,0.158,278.85
BB (861).jpg,693.6323529,6576.764706,5062.235294,0.705260138,43.79826138,-11.71031395,67.24942404,43.42679615,224.4705882,135.3529412,190.6236606,343.2065548,2783.764706,0.750588968,0.257,11.3
TC (451).jpeg,659.9305556,5210.666667,4278.222222,0.751639013,42.00015267,-39.21556018,61.27470573,37.54242333,208.7777778,86.88888889,159.9927405,272.8182478,2698.611111,0.750607038,0.256,336.94
ALB (1993).jpeg,470.28,4100.56,3630.96,0.794439968,33.46965151,4.81767014,50.5811075,30.58333484,116.52,87.08,106.3727956,241.8391369,1918.6,0.750648653,0.208,10.23
ALB (378).jpeg,488.53125,3711.083333,3157.916667,0.755133221,36.22159149,34.84063436,50.98813497,33.54113113,187.8333333,106.5416667,155.2801319,259.5318406,1955.666667,0.750649476,0.208,10.23
ALB (881).jpeg,488.53125,3711.083333,3157.916667,0.755133221,36.22159149,34.84063436,50.98813497,33.54113113,187.8333333,106.5416667,155.2801319,259.5318406,1955.666667,0.750649476,0.208,10.23
ALB (1558).jpeg,1087.522727,8780.727273,6611.454545,0.712710453,55.69156051,21.71015892,80.47428724,50.30835336,118.1818182,84.81818182,108.1259293,384.5347039,4352.818182,0.750653906,0.208,10.23
